,loss,train_acc,val_acc
0,1.7963893044138937,0.3226723525230988,0.4440684713375796
1,1.4451027430366266,0.47412491115849326,0.51671974522293
2,1.3197930169681666,0.5231432125088842,0.539609872611465
3,1.2212605159928296,0.5611673773987207,0.5774283439490446
4,1.1449707871052757,0.5929282160625444,0.5790207006369427
5,1.0771308552312275,0.6175817341862118,0.6142515923566879
6,1.0183174833178774,0.642612828713575,0.612062101910828
7,0.9661692482364372,0.6585376687988628,0.6327627388535032
8,0.9142012474548757,0.6770167022032694,0.6226114649681529
9,0.8723273320069276,0.6944296375266524,0.6449044585987261
10,0.8311029450429105,0.7075559701492538,0.6534633757961783
11,0.7906513329973947,0.7236807036247335,0.6496815286624203
12,0.7595493963574719,0.7320540156361052,0.6510748407643312
13,0.7238808796921773,0.7458466595593461,0.6528662420382165
14,0.6883860340059947,0.7561078535891969,0.6389331210191083
15,0.6686110640343149,0.7638148542999289,0.6596337579617835
16,0.632389030720464,0.779273276474769,0.6634156050955414
17,0.6074522396373512,0.789001421464108,0.6550557324840764
18,0.5879734631286246,0.794798329779673,0.6693869426751592
19,0.5575098504432144,0.8068585643212509,0.6584394904458599
20,0.5397341878556493,0.8127443141435678,0.669984076433121
21,0.5287757714695345,0.8184968017057569,0.6640127388535032
22,0.5025924459766986,0.8266480099502488,0.6546576433121019
23,0.49230858220771095,0.830179459843639,0.6560509554140127
24,0.46023860055881777,0.8414623312011372,0.6542595541401274
25,0.4579612616748783,0.8451270433546553,0.6552547770700637
26,0.43708824671873747,0.8510350035536602,0.6620222929936306
27,0.4304357502230873,0.853633617626155,0.6604299363057324
28,0.44164560927977015,0.849546908315565,0.6484872611464968
29,0.38740188328717395,0.8683590973702914,0.6518710191082803
30,0.3922185577139756,0.8674040511727079,0.6498805732484076
31,0.4068972523024341,0.8642501776830135,0.6614251592356688
32,0.3626937990175466,0.878953447050462,0.6604299363057324
33,0.21407347686414016,0.9274164889836531,0.6755573248407644
34,0.15854377750447649,0.9468061478322672,0.6705812101910829
35,0.13419074367919795,0.9542466240227434,0.669984076433121
36,0.1136032702254334,0.9621979388770433,0.6693869426751592
37,0.10741846681610226,0.9636860341151386,0.669984076433121
38,0.09394023654811672,0.9680614783226723,0.6624203821656051
39,0.08790111112823365,0.9716817697228145,0.6667993630573248
40,0.07640883150194754,0.9751687988628287,0.6693869426751592
41,0.07460173787502804,0.9755907960199005,0.6711783439490446
42,0.06375106492271089,0.9796775053304904,0.6666003184713376
43,0.06171641221988811,0.9789445628997868,0.666202229299363
44,0.06239131805649148,0.9801661336176262,0.6689888535031847
45,0.05894573607072287,0.9812988628287136,0.6685907643312102
46,0.05827368346162739,0.9808990760483298,0.673765923566879
47,0.04896435964000018,0.9837420042643923,0.6733678343949044
48,0.049928644093351904,0.9841640014214641,0.666202229299363
49,0.053795725935917846,0.982431592039801,0.6721735668789809
50,0.04622216740333195,0.9852967306325515,0.67296974522293
51,0.04302780936235812,0.9861185145700071,0.6622213375796179
52,0.054112588974839844,0.984497157071784,0.6642117834394905
53,0.04430995411544048,0.9867626154939588,0.6673964968152867
54,0.0521899569081639,0.9846526297085999,0.6634156050955414
55,0.03789818364870023,0.9879619758351101,0.6685907643312102
56,0.05214338807697595,0.9841862117981521,0.6622213375796179
57,0.04269068132645458,0.9872068230277186,0.6664012738853503
58,0.04200460178500893,0.9874955579246624,0.6673964968152867
59,0.04051157567675233,0.9880286069651741,0.6618232484076433
60,0.03582073208265663,0.9891613361762616,0.6604299363057324
61,0.04070015971210614,0.9873622956645345,0.6735668789808917
62,0.035044235153839934,0.9887615493958778,0.6667993630573248
63,0.048201546972013835,0.9859186211798152,0.6598328025477707
64,0.04126923185771208,0.9880730277185501,0.6576433121019108
65,0.07084042129888549,0.9812766524520256,0.6612261146496815
66,0.014801995375497477,0.9958466595593461,0.6705812101910829
67,0.006815257863166087,0.9984896943852167,0.6590366242038217
68,0.006552777711140534,0.9986007462686567,0.6723726114649682
69,0.0052509272157319825,0.9989561122956645,0.6685907643312102
70,0.005070665583819384,0.9990449538024165,0.6685907643312102
71,0.0022231088859285112,0.9995557924662403,0.6735668789808917
72,0.0024986769481944006,0.9994225302061123,0.673765923566879
73,0.002605311807037173,0.9994003198294243,0.6675955414012739
74,0.0027627162966286788,0.9993336886993603,0.6711783439490446
75,0.001861581732912814,0.9996002132196162,0.67296974522293
76,0.0026029509748878286,0.9992892679459844,0.6717754777070064
77,0.00310550810813549,0.9992448471926084,0.6687898089171974
78,0.0034894618296657516,0.9990671641791045,0.6719745222929936
79,0.0026786257004843233,0.9993558990760484,0.665406050955414
80,0.0033632501620235347,0.9989561122956645,0.6713773885350318
81,0.0007240491748443926,0.9998667377398721,0.6765525477707006
82,0.0033371435616422885,0.9991115849324804,0.6658041401273885
83,0.0012164102779044727,0.9996668443496801,0.6777468152866242
84,0.0018200082275831135,0.9993336886993603,0.6687898089171974
85,0.003257055002527461,0.9991560056858564,0.6787420382165605
86,0.002495446683893241,0.9993781094527363,0.6669984076433121
87,0.006577907170209764,0.9985563255152807,0.6821257961783439
88,0.0014082015287323027,0.9996446339729922,0.6801353503184714
89,0.0008943245240487821,0.9998001066098081,0.6723726114649682
90,0.0019762610413290313,0.9996002132196162,0.673765923566879
91,0.00136082653364487,0.9996224235963042,0.6701831210191083
92,0.0016255439408664613,0.9995113717128643,0.6753582802547771
93,0.0022120249174520713,0.9995780028429282,0.6731687898089171
94,0.005932817708862404,0.9993558990760484,0.6697850318471338
95,0.0027532696195394224,0.9993781094527363,0.6771496815286624
96,0.001482946901134061,0.9996224235963042,0.6679936305732485
97,0.0015219781442208436,0.9995113717128643,0.6785429936305732
98,0.0035739154273173464,0.9991560056858564,0.6681926751592356
99,0.0033232325976105524,0.9992448471926084,0.669984076433121
